source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,phot_bp_rp_excess_factor,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,pmra_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,phot_quality_ok,parallax_corrected,P_memb_3D
2057946434722418816,305.7308510950867,37.179127529237476,-3.0633141472222176,0.060103215,-3.958342752299904,0.06133706,0.2213545945581874,0.058864184,16.29818,19.025478,14.847162,4.178316,0.9588555,1.6606612,,1.1355522,54.2638966542282,95,-0.0998239,-0.1682949,-0.025150219,True,0.28185959455818743,0.0
2057946537803588608,305.73112918215196,37.21055027240421,-5.576877320861139,0.11557131,-2.3721213591037498,0.12469901,1.118398416892198,0.108952075,18.0137,18.311283,16.645172,1.666111,0.93358094,2.0360057,,1.2454787,54.29263710431883,95,-0.10243895,-0.16472088,-0.036141127,False,1.1738094168921982,0.0
2057946743960043648,305.80620719060397,37.20670802736067,10.54471217625035,0.012107269,-3.944812242027071,0.011856385,1.1424056635964412,0.01202012,13.638369,14.262003,12.875903,1.3860998,1.0037088,1.2579018,1.4388165,,54.26530008936923,31,-0.07593601,-0.102351576,0.04183912,True,1.1730466635964412,0.0
2057946945819049984,305.7497422745475,37.22517805002825,-2.7379418681059087,0.25448757,-5.118741154902535,0.23220266,0.11162819563932432,0.23537457,19.087524,20.688385,17.813786,2.8745995,1.0685904,1.5265331,,1.2197717,54.30015429601724,95,0.004576394,-0.34407967,-0.025018627,True,0.14352919563932431,0.0
2057947048896788608,305.7645299226709,37.24654669916131,-2.2323449780702806,0.30831075,-4.638145686743911,0.29512233,0.6824951551425117,0.29901835,19.473106,21.666296,17.970608,3.6956882,1.0616556,1.7758219,,1.0416459,54.315063372510345,95,0.010471865,-0.29014596,-0.14253594,True,0.7157231551425117,0.0
2057947053193719680,305.7657387821947,37.242643119480455,-4.625018391210808,0.3645297,-8.209870323306355,0.3224442,0.9258159823440141,0.34539306,19.789448,21.35066,18.591364,2.7592964,1.0120175,1.4411311,,1.1587001,54.31109967096321,95,-0.09836229,-0.27263862,-0.13791981,True,0.9601289823440141,0.0
2057947087557456256,305.77078409199726,37.25170571330853,-1.7219401957278633,0.12407318,-2.773137321825108,0.12184224,0.951084790418804,0.123300046,18.255705,19.368734,17.191324,2.1774101,1.0816947,1.3820963,,1.3068551,54.317810521365146,95,0.02827402,-0.25624067,0.00034824948,True,0.988402790418804,0.0
2057947156276951424,305.601429437423,37.09354666626952,3.087740306900716,0.25280157,-0.12488505695653562,0.1324998,0.3716370987017843,0.17867331,17.885448,,,,1.1212202,,,1.32202,54.22629837946239,95,0.4573535,-0.64250445,-0.31771618,True,0.4127110987017843,0.0
2057947190638773760,305.5861153722536,37.09366420702046,-3.583130513711587,0.3168938,-7.271069098116916,0.33762786,0.24215871996257737,0.29736027,19.723701,21.326897,18.512554,2.8143425,1.0162466,1.4499612,,1.2100124,54.23124435687094,95,-0.07778869,-0.091597125,-0.08963496,True,0.2762117199625774,0.0
2057582011035516544,305.14430917162525,37.13671049046048,-2.7541181265762162,0.13954946,-4.59392365463038,0.1513978,0.10218538207812324,0.14669843,18.739824,19.95819,17.687315,2.270876,1.0193093,1.3458389,1.2965488,,54.409861905427654,31,0.11521545,-0.13338053,0.013012256,True,0.12262238207812323,0.0
2057582045398596736,305.15737112914474,37.15725084014796,-1.5282688303206022,0.38457438,-4.326638256773802,0.45798963,-0.6545877926241849,0.4231021,20.079166,21.594204,18.641336,2.9528675,1.0462644,1.7621591,,1.1238035,54.42464677289306,95,0.12490221,-0.048351005,0.024602022,True,-0.6172167926241848,0.0
2057582049702498816,305.1541491792578,37.15626316985814,-0.3109697078834759,0.09963879,-8.204034016789818,0.11174792,0.48388668466851104,0.10452093,18.228676,19.21117,17.267702,1.9434681,1.0127004,1.3134098,1.3379966,,54.424749813321654,31,0.07271579,-0.079649016,0.096764825,True,0.509606684668511,0.0
2057898154993131648,305.815510233499,37.1046882843642,3.545744122739144,0.394697,0.6907426366581648,0.43383795,2.6522691231750386,0.39512095,19.996172,21.558453,18.69475,2.8637028,0.9640397,1.5676734,,1.1268916,54.16875939292337,95,0.006210819,-0.06550394,0.20482343,True,2.6872121231750388,0.0
2057898159285383552,305.8191354267692,37.10994259557924,-4.5176824904599275,0.21701641,-11.425953007687166,0.22954354,0.8253199530937267,0.20904951,19.068615,20.34962,17.8646,2.4850216,1.0343069,1.4987829,1.2661029,,54.17243070966414,31,0.07622905,-0.13523662,0.048671924,True,0.8432329530937267,0.0
2057898159289950976,305.8179341398245,37.113390276383825,-3.976865481109952,0.091677316,-6.413490411300387,0.10087724,0.6470594906886113,0.0900751,17.958567,19.122211,16.919607,2.2026043,0.9971648,1.3442813,1.3121427,,54.17597499484497,31,0.038282707,-0.05494803,0.1096895,True,0.6779794906886113,0.0
2057898498585713792,305.84269164244387,37.118782764888785,0.8694609333867169,0.19920734,-9.539531131594085,0.20954724,1.574294619520523,0.19573651,19.134186,20.20986,18.105911,2.1039486,0.98930126,1.3545059,,1.278826,54.17306856649013,95,-0.032828633,-0.05388391,-0.10032555,True,1.602232619520523,0.0
2057898532947663744,305.830383115316,37.125583000879445,-7.023509207298389,0.24007192,-4.786623588105919,0.24366367,0.48029856708993846,0.24175724,19.313038,21.000975,18.136211,2.8647633,1.0028526,1.3975623,,1.1641622,54.183212497851166,95,-0.0053480943,-0.034148436,-0.05816301,True,0.5129445670899384,0.0
2057898571606810496,305.84075520550226,37.13908719889312,13.159406407979288,0.13911574,-11.179734150830665,0.14432031,1.7282454868316877,0.1334428,18.610907,19.80838,17.366283,2.4420967,0.997438,1.5652285,1.277042,,54.192309935771895,31,0.04155659,-0.06442702,0.06495267,True,1.7514614868316876,0.0
2057898670385008896,305.8491222049968,37.14625796569108,-0.7487519863488624,0.34966248,1.4099851784843729,0.36781296,0.7604089630255664,0.34090015,19.859291,21.318565,18.607655,2.7109108,1.1304289,1.5222412,,1.2973258,54.19623227220693,95,0.0031217418,-0.030337911,-0.008242222,True,0.7940129630255663,0.0
2057922103726607744,305.8808686833986,37.1632822193003,-1.6896053452875537,0.36835882,-4.122770751320181,0.41254476,0.16376343245815783,0.34432563,19.874067,21.395618,18.616362,2.7792568,1.0763806,1.5191697,,1.1572368,54.20176696843586,95,-0.054525793,-0.016812572,-0.039924067,True,0.19831243245815783,0.0
2057922206805841152,305.8798867706964,37.17462810591997,-2.366999349117628,0.36821103,-2.5497519301278535,0.39971185,0.2279204138047901,0.3561008,19.791039,21.362526,18.549543,2.8129826,1.1223124,1.4912745,,1.314045,54.21248436593664,95,-0.011625335,-0.0799629,0.08064912,True,0.2602224138047901,0.0
2057922657777560192,305.9233965423875,37.208040433707346,-4.1682274196838955,0.25369066,-5.19220061894442,0.33588314,0.5279647842195198,0.27496096,19.181742,,,,1.078134,,,1.2073355,54.229294299313054,95,-0.2571547,-0.043437425,-0.103352636,True,0.5601757842195197,0.0
2057922760862611712,305.9355832144634,37.22804405308979,3.768868678535453,0.010964775,-1.2663386087959883,0.01269124,1.8613031388880927,0.011850955,12.866804,13.242175,12.327484,0.914691,0.9242631,1.2049757,1.5346326,,54.24375753190123,31,-0.123449914,-0.13746645,0.18650794,True,1.8795771388880926,0.0
2057922790923036800,305.94399927710685,37.229081024861834,-2.704505453439902,0.44231954,-8.130609834816962,0.4911807,0.48771177618147477,0.45480484,20.109228,21.310125,18.712402,2.597723,1.0193865,1.7637942,,1.1982857,54.24203080501852,95,-0.12129729,-0.105240904,0.08658177,False,0.5258477761814748,0.0
2057922795222344064,305.9479186403335,37.22750543231768,-2.7095009291109604,0.041116305,-4.569699238352624,0.04454218,0.7717396772258245,0.043565914,16.482244,17.462416,15.503505,1.958911,0.991359,1.3308673,1.3440735,,54.23933949858208,31,-0.076102056,-0.14798969,0.16160753,True,0.8037276772258245,0.0
2057936092441191680,305.5137819648953,36.969800729318656,-3.101010500023202,0.030616442,-7.173419414756174,0.037412886,0.3667386197103729,0.032739226,16.117619,18.169706,14.787205,3.3825016,0.9254976,1.5429868,1.2087389,,54.140287767886385,31,0.0004442388,-0.104386166,-0.054405782,True,0.4184826197103729,0.0
2057937329392181120,305.55687254029147,36.976181667621866,-3.0074741179207107,0.3108385,-7.884615017501824,0.37812015,0.06061387527235888,0.31727663,19.48699,21.101603,18.099703,3.0018997,1.1414403,1.674436,,1.0415552,54.13256577841329,95,-0.05014658,-0.02487899,-0.15379833,True,0.0938308752723589,0.0
2057937604265138432,305.52713616209394,36.99743702797365,-2.802973662152948,0.25234312,-3.9869860034110287,0.3264592,0.41456434549119314,0.2595315,19.527708,21.31409,18.270487,3.043604,0.9790924,1.4799157,,1.1123515,54.161471809832044,95,-0.106277555,-0.007304516,-0.15109627,True,0.4479273454911931,0.0
2057937810422355584,305.61387245622177,37.004935848167165,-2.855067520585693,0.13024788,-5.00206158204473,0.16145818,0.024708752216254768,0.13299437,18.424017,21.150728,16.951849,4.1988792,1.034876,1.6922011,,1.1459476,54.14099218926787,95,0.039172087,-0.04868931,0.05163635,True,0.07106975221625476,0.0
2057938016586518528,305.6223372713824,37.04396363829096,-2.0082560338850284,0.04931623,-4.842191898009945,0.05594322,0.568557338003285,0.04893828,16.873825,17.95783,15.84407,2.11376,0.93287325,1.3539282,1.3222563,,54.174162261248,31,0.013338717,0.04907584,0.050417252,True,0.603522338003285,0.0
2057938081006451328,305.5782025850652,37.024866370468175,-3.6898183853869657,0.21602322,-3.882290968806779,0.27349687,-0.03966699709264022,0.22123362,19.158657,21.213818,17.732777,3.481041,1.062621,1.674424,,1.1220057,54.17055996119131,95,-0.081228994,0.017062169,-0.08590204,True,-0.007543997092640219,0.0
2057939146157771520,305.43572316807456,36.96868244390142,-6.947748518564364,0.06518636,-9.213513130661276,0.107773095,0.6304878372206131,0.07217576,17.141794,18.033802,15.964657,2.0691452,1.0429481,1.563615,,1.3494595,54.16384352639363,95,0.08279207,-0.026709093,0.19626683,False,0.6709198372206131,0.0
2057939214877767808,305.42485828647403,36.98371359090744,-4.0363576754460135,0.33209786,-1.3177859880462157,0.41315004,0.6287552423938401,0.33088,19.765917,21.096928,18.550596,2.5463314,1.1140618,1.5021048,,1.3325348,54.181078532750725,95,0.004278228,-0.063667275,-0.015736464,True,0.6599562423938401,0.0
2057939283597568640,305.459499773093,36.98941804841904,-1.9980214406488517,0.26133332,-7.304748058537392,0.30630702,0.5612142494016449,0.26771823,19.597778,21.07141,18.4845,2.5869083,0.98213243,1.3602505,,1.2109827,54.17541571992506,95,-0.014968479,-0.06833343,-0.06659997,True,0.5948182494016448,0.0
2057939317956531840,305.4798853386921,37.009792963182946,-3.514604093472429,0.086738296,-2.8998742263843225,0.10571962,0.4564829851325387,0.088986,18.010181,19.441273,16.845442,2.595831,0.9807456,1.4246782,,1.2675009,54.18771752710668,95,0.005623556,-0.06329368,-0.03606838,True,0.5064319851325387,0.0
2057939317959350912,305.4702453400203,37.00401703020956,-2.5965415990286282,0.3191299,-5.9793218198178835,0.41836897,0.16937512496558582,0.32918918,19.830717,21.028555,18.640898,2.3876572,1.0398189,1.4999514,,1.242178,54.185447115373854,95,0.043438327,-0.07375814,-0.035984613,True,0.20375612496558582,0.0
2057939356616376704,305.4509566482259,37.00236602467676,0.9045725016595314,0.02586988,-1.5434603140850558,0.03445642,0.9918012110708395,0.027512046,15.809306,16.480011,15.015106,1.4649048,0.9995775,1.2657753,1.4234415,,54.190005048990336,31,-0.05256753,-0.051528405,0.009776791,True,1.0216962110708394,0.0
2057939455395910784,305.3927380869661,36.95846955624812,-2.96304478029085,0.11996999,-5.15533460527989,0.15416162,0.10549699211072702,0.12162299,18.140697,21.305912,16.551418,4.7544937,1.0776167,1.8586788,,1.1022389,54.16797856430321,95,-0.086354665,0.012218793,-0.086910486,True,0.159128992110727,0.0
2057939489755652096,305.3735113532109,36.96101578830079,-0.6890764295257441,0.3702915,-0.6138913809435578,0.45433462,0.1034287586643276,0.36611098,19.982563,21.41719,18.911116,2.506075,1.0651672,1.3227234,,1.394055,54.17636466898701,95,0.020136895,-0.021599544,-0.0641222,True,0.1342547586643276,0.0
2057939768933870336,305.3420128724648,36.97248042307127,-2.2130131139923424,0.23639333,-5.559201515665432,0.28578866,0.3710428765178685,0.2426769,19.381891,21.059925,18.021233,3.0386925,1.0067273,1.6285405,,1.133436,54.19680510827567,95,-0.04629707,0.0015233882,-0.068608776,True,0.4039248765178685,0.0
2057939803293006976,305.35186265543194,36.98657904311678,1.8859936481420307,0.013802143,-2.306754429514194,0.017855095,0.5628147953582693,0.01477172,14.244044,15.566197,13.121764,2.4444332,1.0656664,1.3979677,1.2880064,,54.206671171189086,31,-0.012338918,-0.0868037,0.03408838,True,0.6032107953582693,0.0
