# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Sep 23 15:46:23 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.40000 2.8233549595 2.5921653042    2.824  1.914  3.9571  3.756    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.014 0.017 0.030 -0.010
0.0152 0.01508 6.40000 2.8380463123 2.5924461961    2.838  1.942  3.9703  3.782    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.085 -0.003 0.000 -0.012
0.0152 0.01508 6.40000 2.8525300026 2.5927198629    2.853  1.969  3.9834  3.810    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.152 -0.016 -0.020 -0.009
0.0152 0.01508 6.40000 2.8668782711 2.5929878379    2.867  1.995  3.9964  3.839    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.217 -0.022 -0.034 -0.001
0.0152 0.01508 6.40000 2.8812108040 2.5932524569    2.882  2.019  4.0095  3.869    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.277 -0.023 -0.041 0.010
0.0152 0.01508 6.40000 2.8957006931 2.5935169212    2.896  2.041  4.0225  3.900    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.334 -0.017 -0.041 0.027
0.0152 0.01508 6.40000 2.9107091427 2.5937876601    2.911  2.061  4.0354  3.934    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.383 -0.004 -0.033 0.050
0.0152 0.01508 6.40000 2.9272651672 2.5940826154    2.928  2.078  4.0485  3.972    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.425 0.020 -0.014 0.083
0.0152 0.01508 6.40000 2.9513366222 2.5945046810    2.952  2.071  4.0594  4.027    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.407 0.094 0.057 0.164
0.0152 0.01508 6.40000 2.9754269123 2.5949192238    2.976  2.042  4.0641  4.078    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.334 0.191 0.152 0.264
0.0152 0.01508 6.40000 2.9914433956 2.5951905881    2.992  2.012  4.0637  4.108    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.260 0.264 0.225 0.336
0.0152 0.01508 6.40000 3.0000000000 2.5953341962    3.000  1.995  4.0627  4.123    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.217 0.302 0.264 0.374
0.0152 0.01508 6.40000 3.0010428429 2.5953516342    3.001  1.993  4.0626  4.125    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.212 0.307 0.268 0.378
0.0152 0.01508 6.40000 3.0156147480 2.5955938492    3.016  1.964  4.0601  4.145    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.141 0.365 0.328 0.435
0.0152 0.01508 6.40000 3.0323545933 2.5958687983    3.032  1.940  4.0578  4.163    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.081 0.414 0.378 0.482
0.0152 0.01508 6.40000 3.0783376694 2.5966063967    3.078  1.922  4.0577  4.187    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.034 0.460 0.424 0.529
0.0152 0.01508 6.40000 3.0913064480 2.5968098674    3.091  1.934  4.0609  4.190    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.065 0.446 0.409 0.516
0.0152 0.01508 6.40000 3.1419610977 2.5975861290    3.142  1.995  4.0773  4.201    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.219 0.377 0.334 0.458
0.0152 0.01508 6.40000 3.1735975742 2.5980565141    3.173  2.045  4.0917  4.213    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.342 0.329 0.282 0.418
0.0152 0.01508 6.40000 3.1968653202 2.5983956448    3.196  2.086  4.1045  4.227    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.444 0.296 0.245 0.393
0.0152 0.01508 6.40000 3.2000000477 2.5984409005    3.199  2.091  4.1063  4.229    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.459 0.292 0.240 0.390
0.0152 0.01508 6.40000 3.2061915398 2.5985299876    3.206  2.103  4.1099  4.233    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.487 0.284 0.230 0.384
0.0152 0.01508 6.40000 3.2257232666 2.5988084470    3.225  2.132  4.1210  4.250    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.561 0.271 0.214 0.377
0.0152 0.01508 6.40000 3.2431974411 2.5990543060    3.242  2.152  4.1293  4.267    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.609 0.270 0.210 0.380
0.0152 0.01508 6.40000 3.2684946060 2.5994048827    3.267  2.157  4.1361  4.291    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.624 0.294 0.232 0.408
0.0152 0.01508 6.40000 3.3240296841 2.6001530283    3.323  2.143  4.1424  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.588 0.365 0.302 0.483
0.0152 0.01508 6.40000 3.3592786789 2.6006131580    3.358  2.135  4.1423  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.567 0.386 0.323 0.504
0.0152 0.01508 6.40000 3.4000000954 2.6011310876    3.398  2.145  4.1442  4.353    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.592 0.372 0.308 0.491
0.0152 0.01508 6.40000 3.4796643257 2.6021041285    3.478  2.163  4.1475  4.359    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.637 0.346 0.281 0.466
0.0152 0.01508 6.40000 3.6000001431 2.6034804607    3.598  2.218  4.1571  4.357    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.775 0.263 0.195 0.389
0.0152 0.01508 6.40000 3.8000001907 2.6055477311    3.798  2.306  4.1723  4.353    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.995 0.131 0.059 0.265
0.0152 0.01508 6.40000 4.0000000000 2.6073790840    4.001  2.388  4.1865  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.200 0.009 -0.068 0.151
0.0152 0.01508 6.40000 4.1999998093 2.6090113217    4.198  2.466  4.1999  4.347    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.395 -0.108 -0.188 0.042
0.0152 0.01508 6.40000 4.4000000954 2.6104741055    4.397  2.540  4.2123  4.343    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.579 -0.219 -0.303 -0.063
0.0152 0.01508 6.40000 4.5999999046 2.6117915791    4.597  2.610  4.2242  4.339    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.755 -0.325 -0.413 -0.162
0.0152 0.01508 6.40000 4.8000001907 2.6129836005    4.798  2.678  4.2355  4.336    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.924 -0.427 -0.518 -0.257
0.0152 0.01508 6.40000 5.0000000000 2.6140666223    4.999  2.741  4.2457  4.331    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.081 -0.525 -0.619 -0.349
0.0152 0.01508 6.40000 5.1999998093 2.6150544000    5.200  2.802  4.2555  4.327    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.234 -0.619 -0.716 -0.438
0.0152 0.01508 6.40000 5.3999996185 2.6159585084    5.401  2.860  4.2652  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.380 -0.709 -0.809 -0.523
0.0152 0.01508 6.40000 5.5999994278 2.6167887546    5.601  2.917  4.2747  4.321    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.522 -0.795 -0.897 -0.603
0.0152 0.01508 6.40000 5.8000001907 2.6175535027    5.801  2.970  4.2831  4.316    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.655 -0.880 -0.984 -0.683
0.0152 0.01508 6.40000 6.0000000000 2.6182599138    6.000  3.022  4.2911  4.311    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.784 -0.963 -1.070 -0.762
0.0152 0.01508 6.40000 6.1999998093 2.6189141709    6.200  3.072  4.2993  4.308    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.910 -1.041 -1.150 -0.835
0.0152 0.01508 6.40000 6.3026199341 2.6192313948    6.302  3.097  4.3031  4.305    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.972 -1.081 -1.191 -0.873
0.0152 0.01508 6.40000 6.4000000954 2.6195216279    6.399  3.120  4.3067  4.303    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.030 -1.118 -1.230 -0.908
0.0152 0.01508 6.40000 6.5466556549 2.6199400410    6.545  3.154  4.3119  4.300    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.114 -1.173 -1.286 -0.960
0.0152 0.01508 6.40000 7.0000000000 2.6211069280    6.996  3.254  4.3275  4.291    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.365 -1.336 -1.453 -1.115
0.0152 0.01508 6.40000 8.0000000000 2.6231516585    8.001  3.453  4.3586  4.275    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.862 -1.660 -1.785 -1.422
0.0152 0.01508 6.40000 9.0000000000 2.6246829947    8.995  3.625  4.3844  4.257    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.291 -1.948 -2.080 -1.698
0.0152 0.01508 6.40000 9.1493797302 2.6248789448    9.144  3.648  4.3879  4.254    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.350 -1.988 -2.121 -1.737
0.0152 0.01508 6.40000 10.0000000000 2.6258676431    9.998  3.777  4.4070  4.242    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.671 -2.162 -2.301 -1.907
0.0152 0.01508 6.40000 11.0000000000 2.6268081058   11.001  3.912  4.4269  4.227    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.010 -2.387 -2.532 -2.115
0.0152 0.01508 6.40000 11.6806154251 2.6273433961   11.682  3.996  4.4391  4.218    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.220 -2.565 -2.710 -2.296
0.0152 0.01508 6.40000 12.0000000000 2.6275706487   12.001  4.034  4.4446  4.214    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.315 -2.646 -2.790 -2.378
0.0152 0.01508 6.40000 13.2625970840 2.6283471429   13.252  4.171  4.4639  4.197    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -9.45e-17      0.00 7.092e-01 2.755e-01 2.733e-03 7.405e-04 6.719e-03 -1.000 1.527e-02 -5.657 -2.879 -3.031 -2.595
0.0152 0.01508 6.40000 14.0000000000 2.6287268957   13.984  4.245  4.4743  4.187    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-09      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.843 -2.996 -3.152 -2.697
0.0152 0.01508 6.40000 16.0000000000 2.6295573144   15.982  4.424  4.4986  4.164    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.78e-09      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.290 -3.336 -3.496 -3.029
0.0152 0.01508 6.40000 17.3694858551 2.6300009011   17.327  4.530  4.5125  4.149    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.555 -3.532 -3.693 -3.226
0.0152 0.01508 6.40000 18.0000000000 2.6301792302   17.948  4.577  4.5184  4.141    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.672 -3.617 -3.778 -3.311
0.0152 0.01508 6.40000 19.4396228790 2.6305369954   19.368  4.674  4.5305  4.125    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.914 -3.787 -3.948 -3.481
0.0152 0.01508 6.40000 20.0000000000 2.6306603470   19.920  4.710  4.5349  4.119    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.005 -3.847 -4.009 -3.542
0.0152 0.01508 6.40000 21.4021186829 2.6309366986   21.289  4.792  4.5445  4.104    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.08e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.210 -3.991 -4.154 -3.683
0.0152 0.01508 6.40000 23.6194438934 2.6312976886   23.438  4.912  4.5579  4.080    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.77e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.510 -4.228 -4.392 -3.917
0.0152 0.01508 6.40000 24.0000000000 2.6313519822   23.805  4.931  4.5600  4.075    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.58e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.558 -4.269 -4.433 -3.957
0.0152 0.01508 6.40000 24.2637767792 2.6313884679   24.056  4.944  4.5613  4.073    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.590 -4.288 -4.458 -3.960
0.0152 0.01508 6.40000 26.9138488770 2.6317098689   26.558  5.063  4.5730  4.044    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.887 -4.532 -4.702 -4.203
0.0152 0.01508 6.40000 28.0000000000 2.6318215644   27.576  5.108  4.5773  4.032    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.000 -4.624 -4.794 -4.297
0.0152 0.01508 6.40000 28.8674697876 2.6319038633   28.380  5.141  4.5802  4.022    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.084 -4.691 -4.861 -4.365
0.0152 0.01508 6.40000 30.0000000000 2.6320031152   29.427  5.184  4.5837  4.010    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.189 -4.778 -4.946 -4.452
0.0152 0.01508 6.40000 30.8673133850 2.6320734876   30.219  5.214  4.5859  4.000    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.264 -4.840 -5.009 -4.516
0.0152 0.01508 6.40000 33.7281951904 2.6322764017   32.800  5.307  4.5918  3.966    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.498 -5.047 -5.214 -4.726
0.0152 0.01508 6.40000 35.0000000000 2.6323544560   33.933  5.346  4.5939  3.950    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.51e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.596 -5.138 -5.305 -4.818
0.0152 0.01508 6.40000 37.0547332764 2.6324676380   35.727  5.403  4.5962  3.925    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.92e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.738 -5.276 -5.442 -4.958
0.0152 0.01508 6.40000 40.0000000000 2.6326067896   38.249  5.479  4.5981  3.886    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.28e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.927 -5.472 -5.638 -5.157
0.0152 0.01508 6.40000 41.0442848206 2.6326506475   39.127  5.503  4.5983  3.873    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.987 -5.450 -5.608 -5.160
0.0152 0.01508 6.40000 45.0000000000 2.6327957669   42.382  5.589  4.5975  3.818    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.202 -5.683 -5.841 -5.392
0.0152 0.01508 6.40000 45.1614570618 2.6328010722   42.512  5.592  4.5974  3.816    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.210 -5.692 -5.850 -5.401
0.0152 0.01508 6.40000 49.0345115662 2.6329163930   45.565  5.666  4.5933  3.756    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.396 -5.914 -6.072 -5.621
0.0152 0.01508 6.40000 50.0000000000 2.6329419605   46.309  5.684  4.5920  3.740    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.440 -5.969 -6.127 -5.676
0.0152 0.01508 6.40000 50.3139686584 2.6329500321   46.548  5.689  4.5915  3.735    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.453 -5.986 -6.145 -5.694
0.0152 0.01508 6.40000 55.0000000000 2.6330580200   50.040  5.766  4.5817  3.650    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.646 -6.258 -6.415 -5.965
0.0152 0.01508 6.40000 55.5104064941 2.6330685227   50.410  5.774  4.5804  3.640    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.665 -6.287 -6.445 -5.994
0.0152 0.01508 6.40000 60.0000000000 2.6331521230   53.596  5.839  4.5663  3.545    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.828 -6.550 -6.707 -6.260
0.0152 0.01508 6.40000 63.0099945068 2.6332005659   55.639  5.878  4.5544  3.475    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.925 -6.717 -6.874 -6.426
0.0152 0.01508 6.40000 65.0000000000 2.6332297755   56.971  5.903  4.5457  3.426    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -9.987 -6.837 -6.993 -6.546
